"Tabela 7427 - Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano, por classes simples de percentual das pessoas em ordem crescente de rendimento domiciliar per capita",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,33,Rio de Janeiro,Maior que o P10 até o P20,716.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,33,Rio de Janeiro,Maior que o P20 até o P30,1044.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,33,Rio de Janeiro,Maior que o P30 até o P40,1352.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,33,Rio de Janeiro,Maior que o P40 até o P50,1729.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,33,Rio de Janeiro,Maior que o P50 até o P60,2197.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,33,Rio de Janeiro,Maior que o P60 até o P70,2745.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,33,Rio de Janeiro,Maior que o P70 até o P80,3654.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,33,Rio de Janeiro,Maior que o P80 até o P90,5799.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,33,Rio de Janeiro,Maior que o P90,15718.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,33,Rio de Janeiro,Maior que o P90 até o P95,4755.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,33,Rio de Janeiro,Maior que o P95 até o P99,6982.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,33,Rio de Janeiro,Maior que o P99,3981.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,35,São Paulo,Até o P5,222.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,35,São Paulo,Maior que o P5 até o P10,795.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,35,São Paulo,Até o P10,1017.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,35,São Paulo,Maior que o P10 até o P20,2445.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,35,São Paulo,Maior que o P20 até o P30,3421.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,35,São Paulo,Maior que o P30 até o P40,4447.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,35,São Paulo,Maior que o P40 até o P50,5800.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,35,São Paulo,Maior que o P50 até o P60,6644.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,35,São Paulo,Maior que o P60 até o P70,8348.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,35,São Paulo,Maior que o P70 até o P80,10675.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,35,São Paulo,Maior que o P80 até o P90,15228.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,35,São Paulo,Maior que o P90,44362.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,35,São Paulo,Maior que o P90 até o P95,12724.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,35,São Paulo,Maior que o P95 até o P99,19669.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,35,São Paulo,Maior que o P99,11969.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,41,Paraná,Até o P5,66.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,41,Paraná,Maior que o P5 até o P10,204.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,41,Paraná,Até o P10,270.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,41,Paraná,Maior que o P10 até o P20,602.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,41,Paraná,Maior que o P20 até o P30,852.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,41,Paraná,Maior que o P30 até o P40,1047.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,41,Paraná,Maior que o P40 até o P50,1320.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,41,Paraná,Maior que o P50 até o P60,1556.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,41,Paraná,Maior que o P60 até o P70,1897.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,41,Paraná,Maior que o P70 até o P80,2399.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,41,Paraná,Maior que o P80 até o P90,3490.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,41,Paraná,Maior que o P90,7749.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,41,Paraná,Maior que o P90 até o P95,2488.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,41,Paraná,Maior que o P95 até o P99,3252.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,41,Paraná,Maior que o P99,2009.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,42,Santa Catarina,Até o P5,66.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,42,Santa Catarina,Maior que o P5 até o P10,170.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,42,Santa Catarina,Até o P10,235.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,42,Santa Catarina,Maior que o P10 até o P20,510.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,42,Santa Catarina,Maior que o P20 até o P30,701.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,42,Santa Catarina,Maior que o P30 até o P40,859.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,42,Santa Catarina,Maior que o P40 até o P50,979.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,42,Santa Catarina,Maior que o P50 até o P60,1155.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,42,Santa Catarina,Maior que o P60 até o P70,1392.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,42,Santa Catarina,Maior que o P70 até o P80,1667.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,42,Santa Catarina,Maior que o P80 até o P90,2256.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,42,Santa Catarina,Maior que o P90,4837.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,42,Santa Catarina,Maior que o P90 até o P95,1573.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,42,Santa Catarina,Maior que o P95 até o P99,1999.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,42,Santa Catarina,Maior que o P99,1265.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,43,Rio Grande do Sul,Até o P5,93.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,43,Rio Grande do Sul,Maior que o P5 até o P10,233.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,43,Rio Grande do Sul,Até o P10,325.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,43,Rio Grande do Sul,Maior que o P10 até o P20,687.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,43,Rio Grande do Sul,Maior que o P20 até o P30,946.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,43,Rio Grande do Sul,Maior que o P30 até o P40,1238.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,43,Rio Grande do Sul,Maior que o P40 até o P50,1486.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,43,Rio Grande do Sul,Maior que o P50 até o P60,1778.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,43,Rio Grande do Sul,Maior que o P60 até o P70,2141.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,43,Rio Grande do Sul,Maior que o P70 até o P80,2712.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,43,Rio Grande do Sul,Maior que o P80 até o P90,3788.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,43,Rio Grande do Sul,Maior que o P90,8566.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,43,Rio Grande do Sul,Maior que o P90 até o P95,2765.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,43,Rio Grande do Sul,Maior que o P95 até o P99,3630.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,43,Rio Grande do Sul,Maior que o P99,2170.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,50,Mato Grosso do Sul,Até o P5,16.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,50,Mato Grosso do Sul,Maior que o P5 até o P10,46.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,50,Mato Grosso do Sul,Até o P10,62.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,50,Mato Grosso do Sul,Maior que o P10 até o P20,126.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,50,Mato Grosso do Sul,Maior que o P20 até o P30,176.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,50,Mato Grosso do Sul,Maior que o P30 até o P40,225.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,50,Mato Grosso do Sul,Maior que o P40 até o P50,284.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,50,Mato Grosso do Sul,Maior que o P50 até o P60,335.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,50,Mato Grosso do Sul,Maior que o P60 até o P70,410.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,50,Mato Grosso do Sul,Maior que o P70 até o P80,519.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,50,Mato Grosso do Sul,Maior que o P80 até o P90,738.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,50,Mato Grosso do Sul,Maior que o P90,1866.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,50,Mato Grosso do Sul,Maior que o P90 até o P95,563.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,50,Mato Grosso do Sul,Maior que o P95 até o P99,758.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,50,Mato Grosso do Sul,Maior que o P99,545.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,51,Mato Grosso,Até o P5,23.0,Milhões de Reais
