"Tabela 7141 - Taxa ajustada de frequência escolar líquida, por sexo e faixa etária ideal por curso frequentado",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
Taxa ajustada de frequência escolar líquida,2024,UF,12,Acre,Total,6 a 14 anos no ensino fundamental,93.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,12,Acre,Total,6 a 10 anos nos anos iniciais do ensino fundamental,88.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,12,Acre,Total,11 a 14 anos nos anos finais do ensino fundamental,82.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,12,Acre,Total,15 a 17 anos no ensino médio,66.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,12,Acre,Total,18 a 24 no ensino superior,22.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,12,Acre,Homens,6 a 14 anos no ensino fundamental,93.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,12,Acre,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,88.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,12,Acre,Homens,11 a 14 anos nos anos finais do ensino fundamental,80.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,12,Acre,Homens,15 a 17 anos no ensino médio,63.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,12,Acre,Homens,18 a 24 no ensino superior,19.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,12,Acre,Mulheres,6 a 14 anos no ensino fundamental,93.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,12,Acre,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,89.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,12,Acre,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,83.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,12,Acre,Mulheres,15 a 17 anos no ensino médio,70.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,12,Acre,Mulheres,18 a 24 no ensino superior,25.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,13,Amazonas,Total,6 a 14 anos no ensino fundamental,94.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,13,Amazonas,Total,6 a 10 anos nos anos iniciais do ensino fundamental,89.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,13,Amazonas,Total,11 a 14 anos nos anos finais do ensino fundamental,84.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,13,Amazonas,Total,15 a 17 anos no ensino médio,72.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,13,Amazonas,Total,18 a 24 no ensino superior,21.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,13,Amazonas,Homens,6 a 14 anos no ensino fundamental,93.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,13,Amazonas,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,89.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,13,Amazonas,Homens,11 a 14 anos nos anos finais do ensino fundamental,82.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,13,Amazonas,Homens,15 a 17 anos no ensino médio,69.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,13,Amazonas,Homens,18 a 24 no ensino superior,16.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,13,Amazonas,Mulheres,6 a 14 anos no ensino fundamental,94.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,13,Amazonas,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,90.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,13,Amazonas,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,85.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,13,Amazonas,Mulheres,15 a 17 anos no ensino médio,76.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,13,Amazonas,Mulheres,18 a 24 no ensino superior,25.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,14,Roraima,Total,6 a 14 anos no ensino fundamental,93.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,14,Roraima,Total,6 a 10 anos nos anos iniciais do ensino fundamental,91.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,14,Roraima,Total,11 a 14 anos nos anos finais do ensino fundamental,85.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,14,Roraima,Total,15 a 17 anos no ensino médio,74.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,14,Roraima,Total,18 a 24 no ensino superior,26.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,14,Roraima,Homens,6 a 14 anos no ensino fundamental,93.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,14,Roraima,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,91.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,14,Roraima,Homens,11 a 14 anos nos anos finais do ensino fundamental,88.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,14,Roraima,Homens,15 a 17 anos no ensino médio,70.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,14,Roraima,Homens,18 a 24 no ensino superior,22.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,14,Roraima,Mulheres,6 a 14 anos no ensino fundamental,93.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,14,Roraima,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,92.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,14,Roraima,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,82.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,14,Roraima,Mulheres,15 a 17 anos no ensino médio,77.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,14,Roraima,Mulheres,18 a 24 no ensino superior,30.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,15,Pará,Total,6 a 14 anos no ensino fundamental,94.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,15,Pará,Total,6 a 10 anos nos anos iniciais do ensino fundamental,90.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,15,Pará,Total,11 a 14 anos nos anos finais do ensino fundamental,85.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,15,Pará,Total,15 a 17 anos no ensino médio,66.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,15,Pará,Total,18 a 24 no ensino superior,22.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,15,Pará,Homens,6 a 14 anos no ensino fundamental,94.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,15,Pará,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,91.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,15,Pará,Homens,11 a 14 anos nos anos finais do ensino fundamental,83.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,15,Pará,Homens,15 a 17 anos no ensino médio,61.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,15,Pará,Homens,18 a 24 no ensino superior,18.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,15,Pará,Mulheres,6 a 14 anos no ensino fundamental,94.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,15,Pará,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,89.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,15,Pará,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,88.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,15,Pará,Mulheres,15 a 17 anos no ensino médio,71.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,15,Pará,Mulheres,18 a 24 no ensino superior,27.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,16,Amapá,Total,6 a 14 anos no ensino fundamental,94.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,16,Amapá,Total,6 a 10 anos nos anos iniciais do ensino fundamental,90.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,16,Amapá,Total,11 a 14 anos nos anos finais do ensino fundamental,78.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,16,Amapá,Total,15 a 17 anos no ensino médio,62.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,16,Amapá,Total,18 a 24 no ensino superior,26.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,16,Amapá,Homens,6 a 14 anos no ensino fundamental,93.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,16,Amapá,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,90.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,16,Amapá,Homens,11 a 14 anos nos anos finais do ensino fundamental,78.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,16,Amapá,Homens,15 a 17 anos no ensino médio,57.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,16,Amapá,Homens,18 a 24 no ensino superior,21.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,16,Amapá,Mulheres,6 a 14 anos no ensino fundamental,95.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,16,Amapá,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,91.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,16,Amapá,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,78.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,16,Amapá,Mulheres,15 a 17 anos no ensino médio,67.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,16,Amapá,Mulheres,18 a 24 no ensino superior,30.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,17,Tocantins,Total,6 a 14 anos no ensino fundamental,94.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,17,Tocantins,Total,6 a 10 anos nos anos iniciais do ensino fundamental,90.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,17,Tocantins,Total,11 a 14 anos nos anos finais do ensino fundamental,93.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,17,Tocantins,Total,15 a 17 anos no ensino médio,80.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,17,Tocantins,Total,18 a 24 no ensino superior,28.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,17,Tocantins,Homens,6 a 14 anos no ensino fundamental,95.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,17,Tocantins,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,91.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,17,Tocantins,Homens,11 a 14 anos nos anos finais do ensino fundamental,93.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,17,Tocantins,Homens,15 a 17 anos no ensino médio,76.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,17,Tocantins,Homens,18 a 24 no ensino superior,25.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,17,Tocantins,Mulheres,6 a 14 anos no ensino fundamental,94.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,17,Tocantins,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,89.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,17,Tocantins,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,94.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,17,Tocantins,Mulheres,15 a 17 anos no ensino médio,83.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,17,Tocantins,Mulheres,18 a 24 no ensino superior,32.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,21,Maranhão,Total,6 a 14 anos no ensino fundamental,94.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,21,Maranhão,Total,6 a 10 anos nos anos iniciais do ensino fundamental,91.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,21,Maranhão,Total,11 a 14 anos nos anos finais do ensino fundamental,89.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,21,Maranhão,Total,15 a 17 anos no ensino médio,70.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,21,Maranhão,Total,18 a 24 no ensino superior,20.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,21,Maranhão,Homens,6 a 14 anos no ensino fundamental,94.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,21,Maranhão,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,90.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,21,Maranhão,Homens,11 a 14 anos nos anos finais do ensino fundamental,86.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,21,Maranhão,Homens,15 a 17 anos no ensino médio,65.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,21,Maranhão,Homens,18 a 24 no ensino superior,16.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,21,Maranhão,Mulheres,6 a 14 anos no ensino fundamental,95.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,21,Maranhão,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,91.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,21,Maranhão,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,91.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,21,Maranhão,Mulheres,15 a 17 anos no ensino médio,74.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,21,Maranhão,Mulheres,18 a 24 no ensino superior,23.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,22,Piauí,Total,6 a 14 anos no ensino fundamental,95.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,22,Piauí,Total,6 a 10 anos nos anos iniciais do ensino fundamental,92.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,22,Piauí,Total,11 a 14 anos nos anos finais do ensino fundamental,91.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,22,Piauí,Total,15 a 17 anos no ensino médio,74.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,22,Piauí,Total,18 a 24 no ensino superior,25.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,22,Piauí,Homens,6 a 14 anos no ensino fundamental,96.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,22,Piauí,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,93.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,22,Piauí,Homens,11 a 14 anos nos anos finais do ensino fundamental,90.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,22,Piauí,Homens,15 a 17 anos no ensino médio,66.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,22,Piauí,Homens,18 a 24 no ensino superior,17.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,22,Piauí,Mulheres,6 a 14 anos no ensino fundamental,94.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,22,Piauí,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,90.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,22,Piauí,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,92.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,22,Piauí,Mulheres,15 a 17 anos no ensino médio,83.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,22,Piauí,Mulheres,18 a 24 no ensino superior,32.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,23,Ceará,Total,6 a 14 anos no ensino fundamental,93.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,23,Ceará,Total,6 a 10 anos nos anos iniciais do ensino fundamental,88.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,23,Ceará,Total,11 a 14 anos nos anos finais do ensino fundamental,90.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,23,Ceará,Total,15 a 17 anos no ensino médio,83.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,23,Ceará,Total,18 a 24 no ensino superior,23.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,23,Ceará,Homens,6 a 14 anos no ensino fundamental,93.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,23,Ceará,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,88.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,23,Ceará,Homens,11 a 14 anos nos anos finais do ensino fundamental,88.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,23,Ceará,Homens,15 a 17 anos no ensino médio,81.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,23,Ceará,Homens,18 a 24 no ensino superior,22.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,23,Ceará,Mulheres,6 a 14 anos no ensino fundamental,93.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,23,Ceará,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,88.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,23,Ceará,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,92.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,23,Ceará,Mulheres,15 a 17 anos no ensino médio,85.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,23,Ceará,Mulheres,18 a 24 no ensino superior,24.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,24,Rio Grande do Norte,Total,6 a 14 anos no ensino fundamental,94.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,24,Rio Grande do Norte,Total,6 a 10 anos nos anos iniciais do ensino fundamental,91.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,24,Rio Grande do Norte,Total,11 a 14 anos nos anos finais do ensino fundamental,85.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,24,Rio Grande do Norte,Total,15 a 17 anos no ensino médio,69.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,24,Rio Grande do Norte,Total,18 a 24 no ensino superior,21.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,24,Rio Grande do Norte,Homens,6 a 14 anos no ensino fundamental,93.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,24,Rio Grande do Norte,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,90.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,24,Rio Grande do Norte,Homens,11 a 14 anos nos anos finais do ensino fundamental,85.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,24,Rio Grande do Norte,Homens,15 a 17 anos no ensino médio,69.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,24,Rio Grande do Norte,Homens,18 a 24 no ensino superior,17.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,24,Rio Grande do Norte,Mulheres,6 a 14 anos no ensino fundamental,95.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,24,Rio Grande do Norte,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,92.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,24,Rio Grande do Norte,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,85.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,24,Rio Grande do Norte,Mulheres,15 a 17 anos no ensino médio,69.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,24,Rio Grande do Norte,Mulheres,18 a 24 no ensino superior,26.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,25,Paraíba,Total,6 a 14 anos no ensino fundamental,94.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,25,Paraíba,Total,6 a 10 anos nos anos iniciais do ensino fundamental,91.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,25,Paraíba,Total,11 a 14 anos nos anos finais do ensino fundamental,85.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,25,Paraíba,Total,15 a 17 anos no ensino médio,69.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,25,Paraíba,Total,18 a 24 no ensino superior,25.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,25,Paraíba,Homens,6 a 14 anos no ensino fundamental,95.2,%
