"Tabela 7142 - Taxa ajustada de frequência escolar líquida, por cor ou raça e faixa etária ideal por curso frequentado",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
Taxa ajustada de frequência escolar líquida,2024,UF,26,Pernambuco,Preta ou parda,18 a 24 no ensino superior,19.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,27,Alagoas,Branca,6 a 14 anos no ensino fundamental,95.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,27,Alagoas,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,91.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,27,Alagoas,Branca,11 a 14 anos nos anos finais do ensino fundamental,87.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,27,Alagoas,Branca,15 a 17 anos no ensino médio,72.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,27,Alagoas,Branca,18 a 24 no ensino superior,27.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,27,Alagoas,Preta ou parda,6 a 14 anos no ensino fundamental,94.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,27,Alagoas,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,90.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,27,Alagoas,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,88.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,27,Alagoas,Preta ou parda,15 a 17 anos no ensino médio,68.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,27,Alagoas,Preta ou parda,18 a 24 no ensino superior,14.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,28,Sergipe,Branca,6 a 14 anos no ensino fundamental,95.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,28,Sergipe,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,92.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,28,Sergipe,Branca,11 a 14 anos nos anos finais do ensino fundamental,95.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,28,Sergipe,Branca,15 a 17 anos no ensino médio,80.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,28,Sergipe,Branca,18 a 24 no ensino superior,34.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,28,Sergipe,Preta ou parda,6 a 14 anos no ensino fundamental,95.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,28,Sergipe,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,93.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,28,Sergipe,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,83.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,28,Sergipe,Preta ou parda,15 a 17 anos no ensino médio,69.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,28,Sergipe,Preta ou parda,18 a 24 no ensino superior,21.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,29,Bahia,Branca,6 a 14 anos no ensino fundamental,94.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,29,Bahia,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,91.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,29,Bahia,Branca,11 a 14 anos nos anos finais do ensino fundamental,83.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,29,Bahia,Branca,15 a 17 anos no ensino médio,70.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,29,Bahia,Branca,18 a 24 no ensino superior,34.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,29,Bahia,Preta ou parda,6 a 14 anos no ensino fundamental,93.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,29,Bahia,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,88.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,29,Bahia,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,85.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,29,Bahia,Preta ou parda,15 a 17 anos no ensino médio,72.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,29,Bahia,Preta ou parda,18 a 24 no ensino superior,17.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,31,Minas Gerais,Branca,6 a 14 anos no ensino fundamental,93.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,31,Minas Gerais,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,89.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,31,Minas Gerais,Branca,11 a 14 anos nos anos finais do ensino fundamental,92.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,31,Minas Gerais,Branca,15 a 17 anos no ensino médio,87.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,31,Minas Gerais,Branca,18 a 24 no ensino superior,36.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,31,Minas Gerais,Preta ou parda,6 a 14 anos no ensino fundamental,96.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,31,Minas Gerais,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,93.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,31,Minas Gerais,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,93.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,31,Minas Gerais,Preta ou parda,15 a 17 anos no ensino médio,80.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,31,Minas Gerais,Preta ou parda,18 a 24 no ensino superior,20.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,32,Espírito Santo,Branca,6 a 14 anos no ensino fundamental,94.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,32,Espírito Santo,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,90.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,32,Espírito Santo,Branca,11 a 14 anos nos anos finais do ensino fundamental,89.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,32,Espírito Santo,Branca,15 a 17 anos no ensino médio,78.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,32,Espírito Santo,Branca,18 a 24 no ensino superior,43.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,32,Espírito Santo,Preta ou parda,6 a 14 anos no ensino fundamental,94.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,32,Espírito Santo,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,91.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,32,Espírito Santo,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,88.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,32,Espírito Santo,Preta ou parda,15 a 17 anos no ensino médio,66.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,32,Espírito Santo,Preta ou parda,18 a 24 no ensino superior,20.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,33,Rio de Janeiro,Branca,6 a 14 anos no ensino fundamental,93.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,33,Rio de Janeiro,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,89.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,33,Rio de Janeiro,Branca,11 a 14 anos nos anos finais do ensino fundamental,89.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,33,Rio de Janeiro,Branca,15 a 17 anos no ensino médio,80.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,33,Rio de Janeiro,Branca,18 a 24 no ensino superior,42.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,33,Rio de Janeiro,Preta ou parda,6 a 14 anos no ensino fundamental,94.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,33,Rio de Janeiro,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,90.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,33,Rio de Janeiro,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,85.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,33,Rio de Janeiro,Preta ou parda,15 a 17 anos no ensino médio,71.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,33,Rio de Janeiro,Preta ou parda,18 a 24 no ensino superior,23.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,35,São Paulo,Branca,6 a 14 anos no ensino fundamental,94.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,35,São Paulo,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,91.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,35,São Paulo,Branca,11 a 14 anos nos anos finais do ensino fundamental,93.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,35,São Paulo,Branca,15 a 17 anos no ensino médio,85.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,35,São Paulo,Branca,18 a 24 no ensino superior,39.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,35,São Paulo,Preta ou parda,6 a 14 anos no ensino fundamental,94.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,35,São Paulo,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,89.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,35,São Paulo,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,91.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,35,São Paulo,Preta ou parda,15 a 17 anos no ensino médio,79.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,35,São Paulo,Preta ou parda,18 a 24 no ensino superior,21.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,41,Paraná,Branca,6 a 14 anos no ensino fundamental,94.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,41,Paraná,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,90.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,41,Paraná,Branca,11 a 14 anos nos anos finais do ensino fundamental,90.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,41,Paraná,Branca,15 a 17 anos no ensino médio,82.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,41,Paraná,Branca,18 a 24 no ensino superior,39.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,41,Paraná,Preta ou parda,6 a 14 anos no ensino fundamental,94.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,41,Paraná,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,90.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,41,Paraná,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,86.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,41,Paraná,Preta ou parda,15 a 17 anos no ensino médio,72.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,41,Paraná,Preta ou parda,18 a 24 no ensino superior,20.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,42,Santa Catarina,Branca,6 a 14 anos no ensino fundamental,93.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,42,Santa Catarina,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,89.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,42,Santa Catarina,Branca,11 a 14 anos nos anos finais do ensino fundamental,88.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,42,Santa Catarina,Branca,15 a 17 anos no ensino médio,78.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,42,Santa Catarina,Branca,18 a 24 no ensino superior,32.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,42,Santa Catarina,Preta ou parda,6 a 14 anos no ensino fundamental,92.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,42,Santa Catarina,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,88.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,42,Santa Catarina,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,84.1,%
Taxa ajustada de frequência escolar líquida,2024,UF,42,Santa Catarina,Preta ou parda,15 a 17 anos no ensino médio,66.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,42,Santa Catarina,Preta ou parda,18 a 24 no ensino superior,16.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,43,Rio Grande do Sul,Branca,6 a 14 anos no ensino fundamental,95.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,43,Rio Grande do Sul,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,93.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,43,Rio Grande do Sul,Branca,11 a 14 anos nos anos finais do ensino fundamental,88.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,43,Rio Grande do Sul,Branca,15 a 17 anos no ensino médio,79.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,43,Rio Grande do Sul,Branca,18 a 24 no ensino superior,35.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,43,Rio Grande do Sul,Preta ou parda,6 a 14 anos no ensino fundamental,94.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,43,Rio Grande do Sul,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,90.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,43,Rio Grande do Sul,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,86.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,43,Rio Grande do Sul,Preta ou parda,15 a 17 anos no ensino médio,63.2,%
Taxa ajustada de frequência escolar líquida,2024,UF,43,Rio Grande do Sul,Preta ou parda,18 a 24 no ensino superior,15.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,50,Mato Grosso do Sul,Branca,6 a 14 anos no ensino fundamental,95.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,50,Mato Grosso do Sul,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,92.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,50,Mato Grosso do Sul,Branca,11 a 14 anos nos anos finais do ensino fundamental,89.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,50,Mato Grosso do Sul,Branca,15 a 17 anos no ensino médio,77.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,50,Mato Grosso do Sul,Branca,18 a 24 no ensino superior,40.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,50,Mato Grosso do Sul,Preta ou parda,6 a 14 anos no ensino fundamental,94.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,50,Mato Grosso do Sul,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,90.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,50,Mato Grosso do Sul,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,85.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,50,Mato Grosso do Sul,Preta ou parda,15 a 17 anos no ensino médio,68.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,50,Mato Grosso do Sul,Preta ou parda,18 a 24 no ensino superior,23.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,51,Mato Grosso,Branca,6 a 14 anos no ensino fundamental,95.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,51,Mato Grosso,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,93.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,51,Mato Grosso,Branca,11 a 14 anos nos anos finais do ensino fundamental,88.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,51,Mato Grosso,Branca,15 a 17 anos no ensino médio,87.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,51,Mato Grosso,Branca,18 a 24 no ensino superior,37.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,51,Mato Grosso,Preta ou parda,6 a 14 anos no ensino fundamental,94.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,51,Mato Grosso,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,89.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,51,Mato Grosso,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,88.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,51,Mato Grosso,Preta ou parda,15 a 17 anos no ensino médio,81.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,51,Mato Grosso,Preta ou parda,18 a 24 no ensino superior,19.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,52,Goiás,Branca,6 a 14 anos no ensino fundamental,94.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,52,Goiás,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,90.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,52,Goiás,Branca,11 a 14 anos nos anos finais do ensino fundamental,93.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,52,Goiás,Branca,15 a 17 anos no ensino médio,79.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,52,Goiás,Branca,18 a 24 no ensino superior,41.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,52,Goiás,Preta ou parda,6 a 14 anos no ensino fundamental,93.3,%
Taxa ajustada de frequência escolar líquida,2024,UF,52,Goiás,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,89.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,52,Goiás,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,87.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,52,Goiás,Preta ou parda,15 a 17 anos no ensino médio,72.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,52,Goiás,Preta ou parda,18 a 24 no ensino superior,26.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,53,Distrito Federal,Branca,6 a 14 anos no ensino fundamental,97.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,53,Distrito Federal,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,95.9,%
Taxa ajustada de frequência escolar líquida,2024,UF,53,Distrito Federal,Branca,11 a 14 anos nos anos finais do ensino fundamental,89.0,%
Taxa ajustada de frequência escolar líquida,2024,UF,53,Distrito Federal,Branca,15 a 17 anos no ensino médio,87.7,%
Taxa ajustada de frequência escolar líquida,2024,UF,53,Distrito Federal,Branca,18 a 24 no ensino superior,58.6,%
Taxa ajustada de frequência escolar líquida,2024,UF,53,Distrito Federal,Preta ou parda,6 a 14 anos no ensino fundamental,96.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,53,Distrito Federal,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,93.8,%
Taxa ajustada de frequência escolar líquida,2024,UF,53,Distrito Federal,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,90.5,%
Taxa ajustada de frequência escolar líquida,2024,UF,53,Distrito Federal,Preta ou parda,15 a 17 anos no ensino médio,75.4,%
Taxa ajustada de frequência escolar líquida,2024,UF,53,Distrito Federal,Preta ou parda,18 a 24 no ensino superior,38.0,%
Fonte: IBGE - Pesquisa Nacional por Amostra de Domicílios Contínua Anual - 2º trimestre,,,,,,,,
,,,,,,,,
Notas,,,,,,,,
"A categoria Total para ""Cor ou raça"" inclui as pessoas que se declaram indígenas, amarelas ou sem declaração.
Taxa ajustada de frequência escolar líquida é a razão entre o número de pessoas que frequenta escola no nível de ensino adequado à sua faixa etária mais aquelas que já concluíram pelo menos esse nível de ensino e o total de pessoas dessa mesma faixa etária.
A partir de 01 de agosto de 2022, as estimativas deste tema passaram a ser divulgadas com base no novo método de ponderação da pesquisa, conforme a Nota Técnica 03/2021. Consequentemente, a série histórica dos indicadores foi atualizada.",,,,,,,,
